RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID
43.90872625452659,-22.7841796423204,0.31957245,17.160236,4.921864601154703,10.620884311177493,5078976609103251456
301.4183072695112,68.54071877591336,0.6215019,16.481161,3.8501148355933865,9.40852941601103,2250058535161610240
59.5604983893695,-21.637194072093813,-0.30350304,17.822313,1.2464693517106138,8.30072102251586,5090605830056251776
64.07478415456768,-17.762378786816658,0.07870674,16.346739,12.426371198180425,11.818460613162248,5093424260611799424
48.55588355471563,-22.595498784892733,0.08362198,18.16056,6.232673223217373,12.13393178793843,5099482805904892288
51.10991737638375,-21.54567189632332,0.1340332,17.61154,3.8528090071156815,10.54042740269328,5099801668570097920
267.5485497686546,-16.45781317930265,3.0482807,19.357697,8.050119368916995,13.886708601142203,4147857244412628352
27.725429804893142,48.63519970253247,1.2854843,17.583227,1.946158052346317,9.029117537509862,357182399598108160
26.648907016930192,49.24526434957298,0.31349564,16.992226,17.64362910023384,13.22516559788538,357457350520905216
121.00806002244954,-21.30887671766816,0.37242126,17.000807,1.879045255021143,8.37049319898396,5712922371936446080
302.4043764957888,16.872101703266363,-0.010599136,16.790318,2.927188595877719,9.122571522504424,1809460380271929344
44.41870479894303,33.468980061042366,1.6618614,18.918629,4.132126779846918,11.99949718929027,136889369456934912
41.44458605652858,34.48371777943085,-0.12314415,16.857626,7.868173941538455,11.33699576145721,140006416203288320
137.10040164306827,-1.4227439977077778,0.17073631,17.443316,1.3231566072384822,8.051372249034,3841879621008877440
139.45087253940676,0.1781952340723616,-0.4377823,17.405798,2.4620756093237546,9.362304929020114,3842377248804727168
107.53692676707092,-23.49517572027265,0.575717,15.158799,1.8538547272512973,6.499177493635004,2927511938747177600
107.1159533610384,-22.58672986146903,0.89762974,17.078846,1.321707188090904,7.684522259554448,2927822138469770880
285.57922183263025,23.716112658160835,-0.06844425,15.528739,0.8390021856679364,5.147554461010532,4533452746765000960
295.67075257432424,17.403534301429502,1.4668903,18.108322,5.940067695450314,11.97727897203812,1823995133771916928
336.87123067232625,56.56547868549062,1.4175596,16.817175,3.5215141349790446,9.55082217971598,2007514104093950080
223.82621303912168,-24.56177202129384,0.044883728,17.016365,1.4618200791757354,7.840834614717924,6229277114211290752
76.66591765202585,-14.086382210003578,0.06534767,18.19447,5.2537397297385775,11.796812770173606,2986863851282364416
77.40892576123774,-12.205350525651273,1.0022354,17.752289,2.0216120599621705,9.280778098554643,2989398771043030528
101.15871379551456,-0.7640284409465966,-0.34508705,17.270922,1.816263606472784,8.566816404097942,3107374277060584064
57.07476648097212,63.537370029519465,0.7319784,15.125261,9.554137096603302,10.0262183443929,487283732158176640
107.53283866039374,-4.142609582888212,0.25172806,15.786045,0.7429011006621706,5.14070000894063,3107625584192085632
346.4080516061257,43.0460900336764,-0.015594482,18.741566,3.5956151091831097,11.52043198357048,1931610757683854720
182.6583049118124,-3.342465866418018,1.1404572,17.478603,1.406216973814827,8.218864679025074,3598253888977250816
229.78471913461595,5.458429072758311,1.3423395,17.484476,2.2869552910610023,9.280764372147663,1156209907663130752
251.26242556787105,-0.0269030859959106,0.8218193,17.875065,1.761614024028758,9.104618795076563,4382902220195467136
174.458153115427,-20.12698386016816,0.25582314,18.844744,4.248551638594853,11.985948506049466,3541998025080414336
108.37094585128804,-15.357012716862132,0.07488632,16.513124,0.6091353202591344,5.436692912372575,3032063709154939392
45.54750698749732,48.0037723383151,0.016998291,16.302242,12.463465138874843,11.780436016381136,436085007572835072
43.76358322937507,47.97594157753235,0.3482952,18.006577,10.37854455222455,13.087259269847038,437628614520520320
33.33081482721087,52.35132399314372,0.023597717,17.769827,2.1739691549690967,9.456093889363736,455164935930210944
36.25749076771269,54.80785844878201,0.54381275,15.46237,15.678769011772957,11.438929809477834,455697821113854720
271.2362897069018,10.017096891137284,-0.1773901,15.8573675,0.5861453981798453,4.697394298474771,4482655996740998656
306.2869568367797,42.79075068866695,-0.04681778,15.065707,0.9934495865442396,5.051436166785472,2068952271239193344
119.16703550996304,4.087916381596226,0.124946594,18.707993,4.18809949566908,11.818077952792834,3095176290760980096
294.14156287641543,20.44760565787967,0.21511269,18.662676,3.601882559966746,11.445323742320577,1825624055878307840
35.38755907567554,62.63387520443484,1.7311001,17.9987,3.2616311513430203,10.565874231722235,513866556071601408
236.54734500312105,-20.50372295706502,0.08802223,16.387981,17.945574181451562,12.657767792267077,6241671638211603968
25.92980858023485,58.69757182626106,-0.26622772,16.891737,2.5777595143042102,8.947948992390417,506086549232654720
28.054784553382664,59.02502512397794,0.024961472,15.274177,1.058499166194131,5.397629601255517,506328957187371776
219.9624454297572,16.542024958064832,1.8668289,19.030634,2.7433082288798025,11.222007031061713,1234837148101958144
26.60504080842529,40.97640830692072,0.13152504,18.02383,5.177406338590982,11.59439125535422,347421863079033088
311.827881464608,23.330148637415068,0.50336266,17.716755,1.1980193536518522,8.109074170050736,1842315299521820416
284.8531974637941,33.03259009218595,0.21469116,17.717201,10.898567502712789,12.904048092202572,2043899619620928000
313.5995862225621,23.834283140925567,1.3153744,18.173342,5.388243994585784,11.83057826775565,1842568290275338624
311.6041528109532,24.63893277454738,1.0928879,18.399933,1.7686630370301937,9.638158498359092,1843297090388761600
209.26963039950988,19.35922007676969,-0.07655525,16.849094,8.444870483453052,11.482058966543438,1246692121126938240
305.1438442402745,39.369925740357466,-0.41259766,17.390764,3.063927064182544,9.822156114202205,2061416695278519808
349.53046676782105,28.58290288281269,0.3408003,15.45875,1.0815216720485643,5.628926132314296,2845910240171925632
154.49986627772702,14.73756013492925,0.14361382,18.294695,4.280729507295718,11.45228393150947,3888314848907799296
174.54772383967835,26.74479855881268,-0.18257046,15.547985,12.80669059464924,11.085169586206437,4017694519587168128
274.0524109510522,-24.84803139668963,1.7829914,18.633661,10.184529128362504,13.6733657731212,4065193044045073536
138.79664570218185,-4.958556696702965,-0.5364914,16.390034,2.2639126878455333,8.164332367179023,5758736375755925760
137.54586121502746,-2.90478085645576,-0.19997215,16.154915,9.220573797740553,10.97870474053848,5760062141966235520
96.3766994518001,14.73538303938367,0.02038765,15.958118,0.6502953724045264,5.023671317584245,3356702316908290816
299.2909542739428,60.03395067526274,-0.18583298,17.907976,1.0596655153649712,8.033820006723062,2237288944557097600
300.72589030977497,15.996098079498738,1.2781696,17.781515,2.5139638502880945,9.783310142140945,1808077057185851008
292.2241183109081,61.096874948137724,0.031324387,16.424372,11.723533292006769,11.769664605322722,2240031951187372928
205.1188504350996,0.2222617220977527,1.0677261,14.4920435,6.317305528049449,8.494702907376086,3663134214704416768
206.9308215717245,1.4170259193969583,0.15989399,15.460374,0.5972917322303546,4.341306516213297,3664813856154325760
129.05426312130405,-8.039949194939364,-0.36705208,15.280132,0.5069610030159253,3.805004766820833,5753841281270433536
69.88281637454126,-12.102896457986562,-0.35872078,17.19769,3.743740109176109,10.064218461724147,3178036453400637696
266.5246988673232,-3.1662630743020035,0.6034441,15.987483,1.2122551385928793,6.405453168548254,4176942419339829504
72.13359997189382,-10.89724847013922,0.0046215057,16.233076,18.195426498404835,12.532887199235594,3181589319065856384
75.21582814856134,-9.51584551721556,-0.01769352,12.599804,14.032873582894188,8.335537064125331,3183166667278838656
76.35948896507664,-7.574976362131399,-0.39361382,15.740852,6.225953306415784,9.711881296122131,3183970105337419136
232.59839646144223,22.112885246422792,0.3536663,19.502329,3.029956440690192,11.909510925178411,1214510510998076288
73.10546971674341,-5.3130938365122695,1.6466503,18.629232,2.44848219089424,10.573716747561487,3188514593052001792
291.06934435576903,23.654802642501,1.6954288,16.62904,5.660241208789415,10.39321469429307,2022699768477348480
142.70918075469157,-18.310762257625097,0.9514904,16.41648,4.825064841029675,9.833995769655196,5678791778653979264
123.03283426725928,-16.13381367481862,1.1881237,17.351053,1.757157804842317,8.575106829373862,5721548762206332800
140.6992423594488,-17.66607841968434,0.11327934,17.800718,6.3532031178034885,11.815681701775546,5681746853591389568
300.5613399909857,-3.9761970847672568,0.20597267,15.923338,0.8891621457477201,5.668242826124283,4221666192972442240
260.7963322582407,17.969162473334606,-0.38905716,14.648825,1.0207979228356998,4.693523888282813,4553448465214622848
261.4238650676304,20.279672994848795,1.7911987,17.570393,4.919469809815957,11.029984498512842,4554939609148916608
73.21620339137743,68.34060362062388,1.2385406,15.782614,3.398131123609617,8.438814664839057,495994372513137664
78.45301089742276,72.29786737515725,-0.03847313,16.470608,2.462698422819001,8.427664161256793,498913610243369728
315.9078630157888,6.274797297872528,-0.16483307,17.94624,3.9929046677425153,10.952684706784838,1736396350823024640
328.63486072576325,63.69841379675356,-0.10464668,18.880486,4.966615590987016,12.360788737590688,2216598403463898112
127.1603409469378,-26.6062969022468,1.119257,17.252752,1.9603165278289223,8.714383007779036,5694849183916311680
283.0307125956147,-21.688802243789365,1.2349606,18.440178,2.7727219703200863,10.65470961833752,4078842175168086784
318.98997359086417,36.71539419936267,-0.39164162,18.014864,1.293271735430158,8.573312930661952,1867851869401000960
89.81598325729327,25.913752191206505,-0.18801498,15.663874,12.674380455712642,11.178507697525353,3429818633270156416
90.68748726215064,-13.850962973431974,-0.5170536,15.319264,2.5929981137898017,7.388275004265233,2997192526074656640
93.19718750208014,-17.675111752299724,-0.2405672,13.994193,1.1983099016632566,4.387038739587954,2943004023214007424
94.58982085861854,-16.526001003922023,-0.1029129,17.85634,1.1429480791131634,8.14647251038932,2944687547315654784
254.8972820901177,-17.223966643645138,0.15099907,16.054195,0.4963392487204575,4.533088094994779,4132826959121759872
15.124459624392085,16.563870648768226,-0.12845421,16.511248,9.275245538392754,11.347875076372128,2784454721363618432
12.37265801917536,20.453108022581183,0.05624962,16.945713,10.366993989594045,12.02397723373699,2789405753503977472
295.2019291273846,-1.5559162356053653,0.2252407,14.708755,1.405849680905178,5.44844943327881,4238011189241808256
4.974281335943456,42.81348354574514,0.19817924,17.458805,11.554907060706078,12.772637283396357,385166486649719552
9.460283171440098,19.02666433312253,-0.36561584,17.991533,5.025736191598219,11.497531440443044,2795150147707769728
4.43480795745389,43.23137163343246,1.3930521,16.868814,9.625147459420104,11.785850958602378,385195142671241472
9.474030877519091,44.495104389974486,0.5456619,19.174892,6.903745289864526,13.370315799654742,387847572738587392
11.352362625172256,43.62583408622443,0.88820076,16.46996,2.467820761165921,8.431528067601445,387878260280455936
4.591970266282735,43.47024121588292,-0.33844566,17.935644,3.0211976616056395,10.336539699415733,385290559665183744
4.777211488968623,43.75904735870141,0.74171066,20.447714,8.227621694476284,15.024085573245102,385312614320805888
7.142557853069749,45.73389120127937,1.8030853,17.682976,4.503725556981861,10.950835590477764,388912999505086720
6.573842433547431,45.55567476726728,-0.3664093,18.630737,2.097212719789428,10.238949415429692,388932863733332736
6.741802092692255,45.75233863385764,0.22114182,18.689053,4.562012954570018,11.9848355709573,388940147995888768
7.093430659013894,43.06842275031837,-0.42230606,17.15112,1.7298495581028073,8.341161674815083,382537382549429120
6.712994285826616,45.90970233834378,1.2429867,16.76241,7.102734680267537,11.019537960416557,388964852647711616
276.5643790339128,-24.34594696766203,1.258892,15.876946,3.682052091292632,8.707395641645135,4077281860767558400
11.68468400060218,44.69819731476153,0.85362434,17.991148,5.876490675931397,11.836738257027893,388029507552834048
11.793752028611,44.90612264494708,-0.090070724,18.812815,4.393684010681995,12.026959098434702,388058713330720256
4.4003738470371045,44.21529979199647,1.5105534,17.399223,4.698314826889089,10.758933574127507,385526950369482368
6.672288128949892,43.53968707462211,-0.06142044,17.212627,5.661118407057851,10.977138193071667,382590743223001472
6.491624133806852,43.36663593766716,0.33886337,19.508682,4.13546076392448,12.5913015235924,382606097730774144
5.190551436552015,43.96714674177269,-0.09981346,18.71902,3.103213460563816,11.178078252004712,385646797135832576
8.113314510252042,45.74831102608549,1.4378042,15.524472,5.367497555495919,9.17333127659418,389082362953548032
305.37733627859154,20.47675873773752,1.5052586,18.11687,2.489810038279004,10.09770106785962,1816620262545813504
8.978294525748725,46.2515744349134,-0.13189316,19.37623,2.75715771595877,11.578538047452192,389155029503325184
211.64675269573465,74.31677553589897,0.22964573,15.564553,1.6375277203363892,6.635496302669431,1711956376295435520
5.494229582804003,44.845327157872745,1.1212673,15.776691,7.266368729803056,10.083278161175766,385791868248308608
194.1138055859512,77.88373084382037,-0.5775652,15.148117,3.5483949319367367,7.898276751423721,1716738118005409152
250.74036819504275,-27.190353535389608,0.48114014,17.98126,4.9983957307291424,11.47541318459086,6034076554326824704
186.20069443357085,79.34528668153123,-0.25744343,15.538089,11.608571997944653,10.86198299638631,1717665659142919168
9.472831136701522,44.81436981163711,0.9725847,15.643495,8.950162044573808,10.402649491901988,388229760404845056
231.17105628639885,80.83699456232908,0.05866623,18.369669,4.989036550549431,11.859752428338702,1721066238153407872
6.403212888303287,44.512587440929785,-0.067949295,18.704817,3.5248984929935885,11.44055007533567,382779064652834304
6.234468398317243,44.58389512800167,-0.3288555,16.283342,6.542414885300648,10.362032406590387,382791094857742848
5.999127871340721,44.6441215149697,-0.0429821,16.779772,9.22930419191022,11.605616801443412,382794736989888512
270.3129486980054,21.813099793054192,-0.22844696,13.810595,1.336479577909246,4.440406634508474,4576573634299171712
6.605790488975517,46.76405396881987,0.13399887,14.763214,0.7648243912104885,4.181022648427094,389379540330182656
9.659252314360169,45.313603724620165,-0.12207031,18.891546,2.924058988593192,11.22147664813587,388269888281914752
4.176645524266002,40.219909532909455,-0.15412712,18.896303,3.9693487876451607,11.889899310729207,382993538138799872
3.8122174955413306,40.33678975923144,1.9272232,17.795166,5.64097605932198,11.551937282773022,383009691512498560
3.468799345804955,40.882892341422576,0.3558941,19.600014,5.653638092196125,13.361654022188889,383086348088701824
11.964191641287613,45.80483504569257,-0.10977936,19.310207,3.206372512006228,11.84027688346352,389610742713434368
4.115382297113792,40.423075508524654,1.0830021,18.29291,4.256331436998934,11.438087193774358,383374591933756032
4.277432968355965,40.74537435377068,-0.070568085,19.027369,3.5967779712389456,11.806937148444977,383396302991862656
11.331308837916396,45.57901393371992,-0.014116287,16.483654,10.756677076785904,11.6420446549343,389634764466374784
11.334120114931286,45.75890881130741,1.2916393,17.15525,2.126422861989735,8.793498164453528,389643869796999296
10.186110413934,45.80888609918061,0.79951096,19.668224,6.8909447068327365,13.85961782567722,388351389581706752
4.154114189767316,40.98868601701675,-0.31929398,16.865898,7.191114680326772,11.149879073606636,383450904912784256
9.853634201307502,45.57794628916375,1.6490221,16.798538,7.385958422389711,11.140572292788216,388367989631694976
10.06429163086709,42.796702212411134,0.82017994,16.017355,5.224840073930562,9.60772000877438,387412101709631104
9.800762327789275,45.71830074893028,0.108242035,16.56111,13.079262594541548,12.144026296336808,388375681916533248
105.69096766002586,0.0551990794870516,-0.01914215,15.115413,21.70472707291466,11.798184645765932,3112786176370258688
11.785646465229451,46.22294769395754,1.0111504,17.884409,4.616034209007345,11.205754093381431,389723859268963968
331.54047744360287,45.25381077265133,-0.13443756,17.066734,1.748484888197092,8.280043415708516,1962873450975432448
8.63586632885192,43.46364433483043,0.89774513,19.447363,9.56681563005684,14.351200021992216,388435811459584896
8.577162445047371,43.82146803136966,-0.28679466,16.365414,6.565390298310553,10.451716745321804,388450929744571264
11.374625669558334,46.35130665047086,1.2660522,17.302313,3.378229891311303,9.94575900167931,389777460457416064
33.04426822050463,-27.787428029370624,0.12033653,17.709993,6.845771275607781,11.887104924052514,5117357983046828416
31.467330209123624,-23.085918929988537,2.025404,17.868113,7.862485009143892,12.34591215207439,5122546028663030912
34.890268686273586,-22.39070147789488,-0.25901031,18.027327,3.870578532029555,10.96620641745864,5123535172515636096
4.478445882196827,42.36716286207888,0.1288662,18.907434,4.679683852114627,12.258516571011809,383643658749169152
8.494702347416712,44.33498234093115,-0.22698975,18.649124,2.5201801042908225,10.656281893401124,388499376974741120
297.1241375987422,-23.289931698345008,0.08210182,17.883718,6.539395688024602,11.961406082995577,6863852416161801984
9.79422427525504,43.11902308865161,0.116838455,19.287863,4.017618929087504,12.307706707801632,387607776123294592
9.47996260046341,43.00490947135194,1.4822464,17.497454,3.5844399688490887,10.269560556730797,387613896453926272
7.469890408534957,44.317547961038215,-0.12685585,16.470984,9.556089960514392,11.372385147609322,388531679425970176
278.1810107948632,35.755123150642234,-0.25692177,18.102455,1.9858043867127224,9.59213732866354,2095490942878080256
9.5441638223639,43.74729598334599,-0.44023705,17.11269,1.687180764353985,8.248498076715052,387661171157655680
8.789411910392456,44.67746470650583,1.070281,14.067031,5.624128465260895,7.817307160980536,388589300707181568
3.8269044908094543,42.32738915457429,1.2803106,15.311834,4.981543815348773,8.79865377261843,383818451034198400
8.475486352823564,44.56026127624904,0.19014168,19.36181,5.120745539208893,12.908475976747496,388596374515526144
10.879413289231554,47.02602802142317,-0.28231144,14.950021,18.679743232364142,11.30687551109409,390019142564195840
8.930100181814934,43.66568674643976,0.16440964,17.41251,10.221153634104263,12.460009581072892,387694946780368896
8.867906333771211,43.747417614928814,-0.17489243,17.970911,4.948084779294256,11.443096660590031,387695462176538496
104.29250401169934,-4.365978575708657,0.05624008,17.000666,6.981909554479677,11.22053709273969,3102457123623043072
8.884874925366855,44.972387232440646,1.6451893,17.156752,5.289531081332205,10.773837866965737,388623523004786304
8.421697846744564,49.66966121491947,-0.1792984,16.094654,0.5105798989343688,4.634972565132738,391484413605892096
9.083915737468198,43.94882102436322,-0.020349503,16.665398,10.434686471485715,11.757795022278426,387724053774415104
9.939411374079814,43.7124339388788,-0.1171093,17.488403,5.982313380588711,11.37274879798636,387740026756303232
303.5088158519303,20.947927269023804,1.253252,17.15734,2.1214439901738573,8.790497850606195,1828808589463195904
346.1043557823017,58.05282171889904,-0.16045761,17.843073,4.016678673895591,10.862408452240942,2010233368156914048
81.33924977506567,13.69665516809632,-0.18075466,15.694056,16.553570896960412,11.788514465955554,3389454156961242240
9.185503067636295,44.31888315715483,1.1028576,16.647884,2.6266714882088458,8.744912799827716,387829499515389568
17.987841421568223,31.60889249217097,-0.210186,16.94631,7.982671003214589,11.457051153412266,313206676129937408
6.822037629510123,44.856981815664064,-0.007741928,19.52771,3.623583814717753,12.323401555742771,388751027698430464
299.9705663813056,14.59281778697955,-0.49949265,17.511982,1.5533647370651231,8.46834921005415,1807309147099442432
7.375798315647588,45.03755592687738,1.8774719,18.602388,2.917563496071669,10.927489582701815,388764878971033728
22.50561141845857,26.64932090880197,-0.11049366,15.480052,17.5185012860056,11.697536746871904,295513751628028032
262.5166852816048,-22.06304591513645,-0.11317825,16.71979,8.412367447666613,11.344381170884988,4117752719121772800
6.83512525028357,45.3418310661068,0.8174515,16.651339,1.3996772799633908,7.381478565221514,388787071064449152
133.85528893441375,-23.26018157635062,1.0330582,16.9972,1.678560710258379,8.121885267251098,5654643032975339904
134.3430795479182,-22.758659870683303,0.060700417,15.185518,21.674490445533365,11.865262481307711,5654689998440806912
315.3002946080023,45.33892508881621,0.13834381,16.193878,9.057022733293092,10.978805289156195,2163427876590946560
280.3344078180155,44.74543839297056,-0.11876297,16.387455,9.778064539066747,11.338719497257234,2117573255233733632
1.626749015580346,61.33341052486204,1.416873,17.040121,2.747445944686985,9.234766782720406,429454230902629248
278.2669308187292,46.61809468998439,-0.31288147,15.698741,1.433453792296995,6.480659489642802,2118607522015143936
322.83306654108134,34.87963881280924,-0.36019516,17.490625,1.8253763201363604,8.797387061526075,1950573244454108160
278.3100552687158,48.48679947578084,-0.51159096,17.084867,1.2052471714868107,7.490247604699256,2120335400240968448
274.60150550820737,46.9559301491088,-0.121385574,17.505995,1.5622293980349204,8.474719030503447,2121629147470776704
323.638809646966,-25.001411308659154,-0.02619934,17.5319,1.624079661172881,8.584936637947312,6814484584593326720
285.1023805224125,19.29536100022053,0.037517548,16.71504,10.436847088980556,11.807886603166263,4517992170175866368
308.0422338437355,21.90316945854934,-0.33930588,14.743289,12.183146080855686,10.172086258038233,1818464452778851584
111.22500878901036,-11.451319377953128,1.4473801,18.025938,4.142795974334906,11.112405727796853,3034780190071877632
110.03813862706951,46.81152479217421,0.15669155,15.600567,19.78134423797121,12.081846003367724,974895286283420160
277.8156267440738,13.75533617161831,-0.13656902,15.151283,0.5665757120193374,3.917572766188029,4508520908289527808
335.43958722454306,24.42838275696998,-0.22966766,16.369907,9.00398818815556,11.142081583007236,1878875160654355072
316.8384480038285,42.5188434017437,1.0406075,18.0075,2.7840857338439635,10.230913024595724,1969663691188312448
95.43882653566465,6.877498114890994,-0.48737144,15.750941,2.500995391707472,7.741505457537238,3324207002370180864
112.27268594624482,-18.617643818180674,0.19373226,15.912261,0.5071173439901743,4.437803320836558,3026543267432558336
113.87277939494858,4.81355303163679,-0.32755852,17.57013,1.0550410678600914,7.68647682517277,3138305596433476480
295.6326579982147,33.5514223916855,1.1446133,17.88328,7.233069853964522,12.17989329675949,2046947951220003328
322.84431062654494,70.61707486794013,0.0374403,15.749121,4.543179399213144,9.03592043198203,2272277809733101312
322.979141546658,21.21010925234898,0.7086563,17.554417,1.8212859157800625,8.85630764577437,1787864322614369280
30.8387708895626,67.3532457600671,0.059051514,17.366766,8.222557686105839,11.941800644990284,518966292856747520
83.31144081515697,9.433098487984246,-0.11415291,15.345009,16.231066266815503,11.396744254270878,3337943549028544128
92.0794359562619,37.68034391493526,0.049230576,18.215502,4.733711445986498,11.591510905021488,3454113373478045312
295.17331001660904,13.961908199041794,1.2715359,17.342066,4.492361445032848,10.604439456633925,4317209252322664320
81.5434157691542,59.57925499259757,0.18648148,17.562902,1.1825575651943216,7.927013453762759,282679289838317184
37.53027403590932,29.38230109566584,-0.3997593,17.579899,1.2135142407199244,8.000123385951191,131259668060084352
284.5415722209649,6.147292549140017,0.33767414,17.45955,1.4718761187807825,8.298906294593182,4282601024302054528
336.41289189187154,65.84184975145004,-0.33288193,16.874962,3.842817099367819,9.798210572561686,2206722349507123456
289.7233613748828,24.84395638427912,1.4101458,15.481187,9.129126047994838,10.283333017627452,2023812302390219392
